,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff
coefficient,-0.05971278872649366,0.01253515176648845,0.042563540528087085,0.055355533616593955,0.02781718879552919,0.11120802078233472,-0.07358691884450974,0.03319584850184959,-0.11512053004079048,0.050268861355572514,0.13299949428779423,0.1467301098047198,0.030577572941491882,0.14157968311074431,-0.24152659477708116,-0.10259175890610728
pvalue,0.36785631407617725,0.8448092523635886,0.49895847404933324,0.3472639852828976,0.6338828780181287,0.05090101060678284,0.2558107035563403,0.5958695775365392,0.4091930240689795,0.6505709369993287,0.1607815027107813,0.11358321645320463,0.7498454128143279,0.13366586321273738,0.051528591695801255,0.4478288920440283
lowerCI,-0.18967994660356122,-0.11297694039869333,-0.08081965064881969,-0.06007563558861373,-0.08665742355272482,-0.00043579544475579046,-0.20050898504362438,-0.0894829845562904,-0.388509734506016,-0.16724076824633402,-0.052871365310162594,-0.03502266519929931,-0.1573861047727714,-0.04343887067701377,-0.48465498139494223,-0.36750041849250203
higherCI,0.0702543691505739,0.13804724393167023,0.16594673170499386,0.17078670282180164,0.1422918011437832,0.22285183700942524,0.0533351473546049,0.15587468155998957,0.15826867442443504,0.2677784909574791,0.318870353885751,0.3284828848087389,0.21854125065575516,0.3265982368985024,0.0016017918407798815,0.16231690068028748
RR,0.9420350578222284,1.0126140460875162,1.0434823576873027,1.056916317164783,1.0282076993510956,1.1176273723951524,0.9290553898609918,1.0337529783890564,0.8912587139835436,1.051553780547792,1.142249420681274,1.1580413768364413,1.031049868517784,1.1520923029019192,0.785427915230904,0.9024953339688289
lowerRRCI,0.8272238473818548,0.8931712560516107,0.922360023477009,0.9416933053631437,0.9169911814119962,0.9995642995002864,0.8183141374044774,0.9144038239787285,0.6780666212041526,0.8459958978655698,0.9485020148977551,0.9655835308663818,0.8543741172013838,0.9574910830837041,0.615909660402097,0.6924630370179938
higherRRCI,1.0727810289498128,1.1480297864337896,1.180510216281932,1.1862377008811735,1.152913020795864,1.2496354102996203,1.0547830936508964,1.1686797367911104,1.1714808993856063,1.3070575828726554,1.375572975653986,1.3888594695292267,1.2442603421235965,1.3862444234269835,1.0016030753945677,1.1762329312811293
AR,-0.061531618909994076,0.012456914000209285,0.04167042918068474,0.05385129952148263,0.02743385346063594,0.1052473975678216,-0.07636208875514211,0.03265091283379441,-0.12200866517246103,0.04902628995440986,0.12453446515773411,0.13647299655922623,0.030114807698313047,0.13201399099605585,-0.27319131470647434,-0.10803896968905419
lowerARCI,-0.20886263514401557,-0.11960611498027911,-0.08417534861312896,-0.06191686221489238,-0.09052302821515211,-0.00043589041738631825,-0.22202459213498668,-0.09360872491633701,-0.4747813396626694,-0.18203882846592911,-0.05429401761238872,-0.03564318159272826,-0.17044744201244438,-0.04439614913111388,-0.6236147349063323,-0.4441204028829841
higherARCI,0.0678433221559305,0.1289424614091465,0.15290864390014075,0.15699863589129776,0.13263187945462449,0.19976659451396803,0.05193778131319581,0.144333585567472,0.14637959481502513,0.2349227661399609,0.27303020799418376,0.2799847486808986,0.1963096739921116,0.2786264939282029,0.001600509656917948,0.14982825815731915
isSignificant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
